STOK ID,STOK Kodu,Barkod,Ürün Adı,Kategori,Marka,Alış Fiyatı,Kar Marjı (%),Satış Fiyatı,Piyasa Fiyatı,Tedarikçi,Ofis26 Satış,HEPCAZİP Satış,Güncel Stok,Raf,Kasa,Palet
,902385,9023800209375,Kores Permanent Maker Kırmızı Yuvarlak Uç,Permanent Kalem,kores,,20,,,Tanımsız,0,0,24.0,51,0,0
,6796,8008621000036,Hi-Text Permanent Marker Yuvarlak Uç Siyah 830pb,Permanent Kalem,Hi Text,,20,,,Tanımsız,0,0,57.0,51,0,0
,6794,8008621001262,Hi-Text Permanent Marker Yuvarlak Uç Kırmızı 830pb,Permanent Kalem,Hi Text,,20,,,Tanımsız,0,0,31.0,51,0,0
,6795,8008621001255,Hi-Text Permanent Marker Yuvarlak Uç Mavi 830pb,Permanent Kalem,Hi Text,,20,,,Tanımsız,0,0,21.0,51,0,0
,308176,,Pensan Kidz Yıkanabilir Keçeli Kalem Jumbo 12 Renk,Keçeli Kalem,Pensan,,20,,,Tanımsız,0,0,,,0,0
17116.0,FBR002-PRM-YU-SYH,7754111652308,Faber Castell Permanent Markör Yuvarlak Uç Siyah,Permanent Kalem,Faber Castell,,20,,,Tanımsız,0,0,24.0,51,0,0
17121.0,CDK330-EDD,4004764390809,Edding Permanent Markör 330 Kırmızı,Permanent Kalem,Edding,,20,,,Tanımsız,0,0,40.0,52,0,0
17118.0,CDM330-EDD,4004764390816,Edding Permanent Markör 330 Mavi,Permanent Kalem,Edding,,20,,,Tanımsız,0,0,49.0,52,0,0
17125.0,CDS330-EDD,4004764390793,Edding Permanent Markör 330 Siyah,Permanent Kalem,Edding,,20,,,Tanımsız,0,0,34.0,52,0,0
17123.0,ED01611,4004764390823,Edding Permanent Markör 330 Yeşil,Permanent Kalem,Edding,,20,,,Tanımsız,0,0,30.0,52,0,0
,205532,4057305041371,Edding Permanent Markör E103 Kırmızı,Permanent Kalem,Edding,,20,,,Tanımsız,0,0,29.0,52,0,0
,205533,4057305041432,Edding Permanent Markör E103 Mavi,Permanent Kalem,Edding,,20,,,Tanımsız,0,0,129.0,52,0,0
,205531,4057305041319,Edding Permanent Markör E103 Siyah,Permanent Kalem,Edding,,20,,,Tanımsız,0,0,165.0,52,0,0
,220388,4004764971596,Edding Permanent Markör E25 Ecoline Kırmızı,Permanent Kalem,Edding,,20,,,Tanımsız,0,0,18.0,52,0,0
,220389,4004764971626,Edding Permanent Markör E25 Ecoline Mavi,Permanent Kalem,Edding,,20,,,Tanımsız,0,0,10.0,52,0,0
,220390,4004764957385,Edding Permanent Markör E25 Ecoline Siyah,Permanent Kalem,Edding,,20,,,Tanımsız,0,0,50.0,52,0,0
17112.0,ED30002,4004764390571,Edding Permanent Markör E300 Kırmızı,Permanent Kalem,Edding,,20,,,Tanımsız,0,0,5.0,52,0,0
17109.0,ED30003,4004764390588,Edding Permanent Markör E300 Mavi,Permanent Kalem,Edding,,20,,,Tanımsız,0,0,6.0,52,0,0
17115.0,ED30008,4004764789306,Edding Permanent Markör E300 Sarı,Permanent Kalem,Edding,,20,,,Tanımsız,0,0,10.0,52,0,0
17107.0,ED30001,4004764390564,Edding Permanent Markör E300 Siyah,Permanent Kalem,Edding,,20,,,Tanımsız,0,0,20.0,52,0,0
17111.0,ED30004,4004764390595,Edding Permanent Markör E300 Yeşil,Permanent Kalem,Edding,,20,,,Tanımsız,0,0,28.0,52,0,0
17127.0,ED300005,4004764007974,Edding Permanent Markör E3000 Kırmızı,Permanent Kalem,Edding,,20,,,Tanımsız,0,0,10.0,52,0,0
17128.0,ED300003,4004764007981,Edding Permanent Markör E3000 Mavi,Permanent Kalem,Edding,,20,,,Tanımsız,0,0,10.0,52,0,0
17129.0,ED300004,4004764007967,Edding Permanent Markör E3000 Siyah,Permanent Kalem,Edding,,20,,,Tanımsız,0,0,10.0,52,0,0
17130.0,ED300006,4004764007998,Edding Permanent Markör E3000 Yeşil,Permanent Kalem,Edding,,20,,,Tanımsız,0,0,10.0,52,0,0
,29791,,Pensan Keçeli Kalem Colorella 24'lü,Keçeli Kalem,Pensan,,20,,,Tanımsız,0,0,,,0,0
17126.0,9915-YSL,8699433991812,Cassa Koli ve Kağıt Kalemi Yeşil 9915,Permanent Kalem,Cassa,,20,,,Tanımsız,0,0,22.0,52,0,0
,11463,,Metal Dosya Dolabı 198 Cm,Kırtasiye Ürünleri,Jessan,,20,,,Tanımsız,0,0,,,0,0
,27047,8697236406410,Gıpta Prisma Bloknot Spiralli 100 Yp Çizgili Defter A4,Kırtasiye Ürünleri,Gıpta,,20,,,Tanımsız,0,0,,,0,0
,234192,8697236161739,Gıpta 17x24 Elıte Spiralli 100 Yp Çizgili Defter,Kırtasiye Ürünleri,Gıpta,,20,,,Tanımsız,0,0,,,0,0
,199684,,Gıpta Sunday Spiralli 140 Yp Kareli 17x24,Kırtasiye Ürünleri,Gıpta,,20,,,Tanımsız,0,0,,,0,0
,234282,,Gıpta 17x24 Elıte Spiralli 100 Yp Kareli Defter,Kırtasiye Ürünleri,Gıpta,,20,,,Tanımsız,0,0,,,0,0
,234318,,Gıpta 17x24 Select Spiralli 120 Yp Çizgili Defter,Kırtasiye Ürünleri,Gıpta,,20,,,Tanımsız,0,0,,,0,0
16844.0,56412-080,8693245311417,Noki Plastik Klasör Dar Kırmızı,Klasör,Noki,,20,,,Tanımsız,0,0,0.0,ORTA,0,0
17097.0,PD-01,8697548852981,Play-doh Mum Pastel Boya Crayon Yuvarlak 12 Renk,Pastel Boya,Play-doh,,20,,,Tanımsız,0,0,4.0,33,0,0
17099.0,PD-07,8697548850260,Play-doh Pastel Boya 12 Renk,Pastel Boya,Play-doh,,20,,,Tanımsız,0,0,18.0,33,0,0
17100.0,PD-08,8697548850284,Play-doh Pastel Boya 24 Renk Play-Pa004,Pastel Boya,Play-doh,,20,,,Tanımsız,0,0,11.0,33,0,0
17098.0,PNS-PSTL,8692404999671,Pensan Kidz Pratik Kutulu Pastel Boya 12 Renk,Pastel Boya,Pensan,,20,,,Tanımsız,0,0,20.0,65,0,0
17101.0,FC-28,8681241367767,Faber Castell Karton Çantalı Pastel Boya 24'lü,Pastel Boya,Faber Castell,,20,,,Tanımsız,0,0,2.0,33,0,0
,,4012700700117,Pelikan Üçgen Kuruboya Kalemi 12 Renk Kutu - Yeşil Kutu,Kuru Boya,Pelikan,,20,,,Tanımsız,0,0,10.0,34,0,0
17095.0,FC-27,8690826125340,Faber-Castell Karton Kutulu 12'li Pastel Boya,Pastel Boya,Faber Castell,,20,,,Tanımsız,0,0,5.0,33,0,0
17096.0,FC-6,8690826012510,Faber Castell Pastel Boya 12'li Plastik Kutu,Pastel Boya,Faber Castell,,20,,,Tanımsız,0,0,5.0,33,0,0
17104.0,FC-29,8690826125388,Faber Castell Pastel Boya 24'lü,Pastel Boya,Faber Castell,,20,,,Tanımsız,0,0,4.0,33,0,0
17103.0,FC-26,8690826126095,Faber-Castell Plastik Çantalı 18'li Pastel Boya,Pastel Boya,Faber Castell,,20,,,Tanımsız,0,0,4.0,33,0,0
16850.0,56411-020,8693245311479,Noki Plastik Klasör Geniş Gri,Klasör,Noki,,20,,,Tanımsız,0,0,,,0,0
,29831,4012700255778,Pelikan Kuruboya Kalemi 12 Renk Kutu - Mavi Kutu,Kuru Boya,Pelikan,,20,,,Tanımsız,0,0,10.0,34,0,0
16851.0,56411-130,8693245011386,Noki Plastik Klasör Geniş Mavi,Klasör,Noki,,20,,,Tanımsız,0,0,,,0,0
17105.0,FC-48,8681241139074,Adel Pastel Boya Çantalı 24Lü,Pastel Boya,Adel,,20,,,Tanımsız,0,0,3.0,33,0,0
,11884,8693245564059,Noki Plastik Klasör Geniş Siyah,Klasör,Noki,,20,,,Tanımsız,0,0,,,0,0
17070.0,SCH-MAX-270,4004675009425,Schneider Maxx 270 Paint Marker Beyaz,Paint Markör,Schneider,,20,,,Tanımsız,0,0,70.0,48,0,0
17069.0,SCH-130,4004675006370,Schneider Maxx 130 Permanent Maker Siyah,Paint Markör,Schneider,,20,,,Tanımsız,0,0,439.0,51,0,0
17073.0,SCH-1301,4004675006431,Schneider Maxx 130 Permanent Maker Mavi,Paint Markör,Schneider,,20,,,Tanımsız,0,0,139.0,51,0,0
17075.0,SCH-1302,4004675006400,Schneider Maxx 130 Permanent Maker Kırmızı,Paint Markör,Schneider,,20,,,Tanımsız,0,0,49.0,51,0,0
17079.0,SCH-1303,4004675006462,Schneider Maxx 130 Permanent Maker Yeşil,Paint Markör,Schneider,,20,,,Tanımsız,0,0,9.0,51,0,0
16836.0,PK4000-KRF,8698573120038,Kraf Plastik Klasör Dar - Mavi,Klasör,Kraf,,20,,,Tanımsız,0,0,,,0,0
16821.0,PK3154-CAS,8699433929020,Cassa Plastik Klasör Dar Mavi,Klasör,Cassa,,20,,,Tanımsız,0,0,,,0,0
16861.0,MAS-59,8691217073073,Mas 730 Flash Bant Kesici 12x66 Kırmızı,Koli Bant Makinası,Mas,,20,,,Tanımsız,0,0,,,0,0
,184034214,4004764855247,Edding 790 Boya Dekor Markörü Beyaz,Paint Markör,Edding,,20,,,Tanımsız,0,0,200.0,48,0,0
,184034213,4004764855001,Edding 790 Boya Dekor Markörü Siyah,Paint Markör,Edding,,20,,,Tanımsız,0,0,150.0,48,0,0
17082.0,ED75149CR,4004764017607,Edding Boya Dekor Markörü E 751 Beyaz,Paint Markör,Edding,,20,,,Tanımsız,0,0,9.0,52,0,0
17076.0,ED75101,4004764017461,Edding Boya Dekor Markörü E 751 Siyah,Paint Markör,Edding,,20,,,Tanımsız,0,0,28.0,52,0,0
17086.0,ED409569,4004764887514,Edding Cam Kalemi 3 mm E-4095 Fosforlu Pembe,Paint Markör,Edding,,20,,,Tanımsız,0,0,9.0,48,0,0
16855.0,BN3309-MAS,8691217067003,"Mas Koli Bant Makinası 2"""" 670",Koli Bant Makinası,Mas,,20,,,Tanımsız,0,0,,,0,0
17087.0,ED409566,4004764887521,Edding Cam Kalemi 3 mm E-4095 Fosforlu Turuncu,Paint Markör,Edding,,20,,,Tanımsız,0,0,9.0,48,0,0
17088.0,ED409502,4004764788033,Edding Cam Kalemi 3 mm E-4095 Kırmızı,Paint Markör,Edding,,20,,,Tanımsız,0,0,9.0,48,0,0
17089.0,ED409503,4004764788064,Edding Cam Kalemi 3 mm E-4095 Mavi,Paint Markör,Edding,,20,,,Tanımsız,0,0,9.0,48,0,0
17090.0,ED409501,4004764788002,Edding Cam Kalemi 3 mm E-4095 Siyah,Paint Markör,Edding,,20,,,Tanımsız,0,0,9.0,48,0,0
17091.0,ED409504,4004764788095,Edding Cam Kalemi 3 mm E-4095 Yeşil,Paint Markör,Edding,,20,,,Tanımsız,0,0,9.0,48,0,0
17068.0,KKY-EDDNG-750-BYZ,4004764018642,Edding Paint Marker E-750 Beyaz,Paint Markör,Edding,,20,,,Tanımsız,0,0,445.0,48,0,0
17083.0,KKY-EDDNG-750-GMS,4004764498253,Edding Paint Marker E-750 Gümüş,Paint Markör,Edding,,20,,,Tanımsız,0,0,7.0,48,0,0
17077.0,KKY-EDDNG-750-KRMZ,4004764018512,Edding Paint Marker E-750 Kırmızı,Paint Markör,Edding,,20,,,Tanımsız,0,0,17.0,48,0,0
17078.0,KKY-EDDNG-750-MV,4004764018529,Edding Paint Marker E-750 Mavi,Paint Markör,Edding,,20,,,Tanımsız,0,0,10.0,48,0,0
17329.0,SCS-131,4007817960059,Staedtler 40 Gr Noris Stick Yapıştırıcı,Stick Yapıştırıcı,Scrikss,,20,,,Tanımsız,0,0,45.0,15-16,0,0
17072.0,KKY-EDDNG-750-SYH,4004764018505,Edding Paint Marker E-750 Siyah,Paint Markör,Edding,,20,,,Tanımsız,0,0,7.0,48,0,0
17084.0,KKY-EDDNG-750-YSL,4004764018536,Edding Paint Marker E-750 Yeşil,Paint Markör,Edding,,20,,,Tanımsız,0,0,2.0,48,0,0
,767742,8680985040028,Zuzu Solo Test,Oyun,Yıldızlar,,20,,,Tanımsız,0,0,,,0,0
,3960302,,Yıldızlar Mishap Abaküs,Oyun,Yıldızlar,,20,,,Tanımsız,0,0,,,0,0
16879.0,FBR-KK-BRNZ,4005401183396,Faber Kurşun Kalem Parlak Renkler Metalik Bronze,Kurşun Kalem,Faber Castell,1.67,20,2.0,,Tanımsız,0,0,,,0,0
,5042532,8693245042557,Noki Sekreterlik A4 Kapaksız Mavi,Organizer,Noki,,20,,,Tanımsız,0,0,29.0,67,0,0
,5042531,8693245042496,Noki Sekreterlik A4 Kapaklı Mavi,Organizer,Noki,,20,,,Tanımsız,0,0,37.0,B1 ZEMİN,0,0
,5042518,8693245042472,Noki Sekreterlik A4 Kapaklı Kırmızı,Organizer,Noki,,20,,,Tanımsız,0,0,41.0,B1 ZEMİN,0,0
,5042533,8693245042533,Noki Sekreterlik A4 Kapaksız Kırmızı,Organizer,Noki,,20,,,Tanımsız,0,0,34.0,B1 ZEMİN,0,0
,5042519,8693245042519,Noki Sekreterlik A4 Kapaklı Siyah,Organizer,Noki,,20,,,Tanımsız,0,0,22.0,B1 ZEMİN,0,0
17021.0,M0505,8691217050593,Mas 505 Perfore Üçlü Set - Siyah,Organizer,Mas,,20,,,Tanımsız,0,0,79.0,B5,0,0
17028.0,M0505-2,8691217050579,Mas 505 Perfore Üçlü Set - Kırmızı,Organizer,Mas,,20,,,Tanımsız,0,0,20.0,26,0,0
17027.0,M0505-1,8691217050586,Mas 505 Perfore Üçlü Set - Mavi,Organizer,Mas,,20,,,Tanımsız,0,0,18.0,B5,0,0
17030.0,MK3111-MAS,8691217047005,Mas Zarf Açacağı Krom Kaplı,Organizer,Mas,,20,,,Tanımsız,0,0,44.0,8,0,0
17026.0,MAS-06,8691217049092,Mas 490 Kalemlik Kübik Kristal Siyah,Organizer,Mas,,20,,,Tanımsız,0,0,11.0,27,0,0
,278012446,aynı ürün yazılmış,Mas 505 Perfore Üçlü Set - Gold,Organizer,Mas,,20,,,Tanımsız,0,0,21.0,B5,0,0
,18140,8691217058001,Mas Pul Süngeri,Organizer,Mas,,20,,,Tanımsız,0,0,6.0,7,0,0
17020.0,MAS-45,8691217050098,Mas 500 Perforeli Kalemlik Siyah,Organizer,Mas,,20,,,Tanımsız,0,0,6.0,26,0,0
17024.0,MAS-44,8691217049573,Mas 495 Kalemlik Silindirik Plastik Kristal Kırmızı,Organizer,Mas,,20,,,Tanımsız,0,0,17.0,27,0,0
17032.0,MAS-07,8691217049078,Mas 490 Kalemlik Kübik Kristal Kırmızı,Organizer,Mas,,20,,,Tanımsız,0,0,4.0,27,0,0
17025.0,MAS-9,8691217050081,Mas 500 Perforeli Kalemlik Mavi,Organizer,Mas,,20,,,Tanımsız,0,0,1.0,26,0,0
17037.0,M0812-S1,8691217052917,Mas 529 Masaüstü Organizer Siyah,Organizer,Mas,,20,,,Tanımsız,0,0,4.0,B5,0,0
17023.0,MAS-7,8691217049597,Mas 495 Kalemlik Silindirik Plastik Kristal Siyah,Organizer,Mas,,20,,,Tanımsız,0,0,,,0,0
,278011148,8691217081245,Mas 812 Masaüstü Organizer Trendy Duman,Organizer,Mas,,20,,,Tanımsız,0,0,2.0,B5,0,0
17042.0,0812SS,,Mas 812 Masaüstü Organizer Trendy Şeffaf,Organizer,Mas,,20,,,Tanımsız,0,0,,,0,0
17046.0,M1331,8691217133104,Mas Cubbie Premium 4'lü Set- Altın Sarısı,Organizer,Mas,,20,,,Tanımsız,0,0,9.0,6+13,0,0
,18132,8691217080583,Mas Kağıt Tutacağı Plastik İğneli,Organizer,Mas,,20,,,Tanımsız,0,0,,,0,0
17045.0,M1330,8691217133005,Mas Cubbie Premium 4'lü Set- Duman,Organizer,Mas,,20,,,Tanımsız,0,0,8.0,6,0,0
,278000184,8691217080200,Mas Ataşlık Plastik,Organizer,Mas,,20,,,Tanımsız,0,0,,,0,0
17050.0,0812M,8691217081283,Mas 812 Masaüstü Organizer Trendy Mavi,Organizer,Mas,,20,,,Tanımsız,0,0,,,0,0
17049.0,0812K,8691217081276,Mas 812 Masaüstü Organizer Trendy Kırmızı,Organizer,Mas,,20,,,Tanımsız,0,0,7.0,B5,0,0
17048.0,M1332,8691217133203,Mas Cubbie Premium 4'lü Set- Rose Gold,Organizer,Mas,,20,,,Tanımsız,0,0,6.0,2013-06-01 00:00:00,0,0
16874.0,FBR-KK-GMS,4005401183389,Faber Kurşun Kalem Parlak Renkler Metalik Gümüş,Kurşun Kalem,Faber Castell,,20,,,Tanımsız,0,0,,,0,0
,11550,,Faber Castell Pastel Kurşun Kalem 2B 12'li,Kurşun Kalem,Faber Castell,,20,,,Tanımsız,0,0,,,0,0
,,8690826163120,Faber Castel 12 li Kuru Boya,Kuru Boya,Faber Castell,,20,,,Tanımsız,0,0,5.0,34,0,0
16899.0,FC-19,8690826163243,Faber Castell Kuruboya 24 Renk,Kuru Boya,Faber Castell,,20,,,Tanımsız,0,0,,,0,0
16882.0,FC-12,,Faber Castell Kuruboya 12 Renk Tüp,Kuru Boya,Faber Castell,,20,,,Tanımsız,0,0,,,0,0
17054.0,M1438,8691217143875,Mas 1438 Masaüstü Organizer Orion Kırmızı,Organizer,Mas,,20,,,Tanımsız,0,0,3.0,B5,0,0
17056.0,M0805,8691217080590,Mas 805 Plastik Not Tutucu - Siyah,Organizer,Mas,,20,,,Tanımsız,0,0,5.0,26,0,0
17047.0,M0886-M,8691217088640,Mas 886 Magazinlik Mavi,Organizer,Mas,,20,,,Tanımsız,0,0,1.0,B5,0,0
,886,8691217088695,Mas 886 Magazinlik Siyah,Organizer,Mas,,20,,,Tanımsız,0,0,1.0,B5,0,0
17017.0,mas-48,8691217051002,Mas 510 Metal Perfore Kartvizitlik Siyah,Organizer,Mas,,20,,,Tanımsız,0,0,10.0,26,0,0
17060.0,LTZ-MM,4002432304967,Leitz Magazinlik Mavi,Organizer,Leitz,,20,,,Tanımsız,0,0,7.0,B5,0,0
16881.0,BC-3,3086123499157,Bic Evolution Üçgen Kuruboya Kalemi 12 Renk,Kuru Boya,Bic,,20,,,Tanımsız,0,0,,,0,0
,113402,8680454920011,KRAF LAMİNASYON FİLMİ PARLAK A3 100MIC 100LÜ,Laminasyon Filmi,Kraf,,20,,,Tanımsız,0,0,0.0,B1,0,0
16915.0,MAS-5,8691217121422,Mas Büro Makası Force 14 CM 1214,Makas,Mas,,20,,,Tanımsız,0,0,0.0,9,0,0
,47189,8699872430460,Kraf Sekreterlik A4 Kapaksız Mavi,Organizer,Kraf,,20,,,Tanımsız,0,0,15.0,67,0,0
,22046,8699872430484,Kraf Sekreterlik A4 Kapaksız Kırmızı,Organizer,Kraf,,20,,,Tanımsız,0,0,13.0,67,0,0
,,8699872430477,Kraf Sekreterlik A4 Kapaksız Siyah,Organizer,Kraf,,20,,,Tanımsız,0,0,87.0,67,0,0
,818818,4457895665009,Eagle Metal Kartvizit Kutusu 818L,Organizer,Eagle,,20,,,Tanımsız,0,0,4.0,23,0,0
,8915,8699432991516,"Cassa File Kalemlik, Ataşlık, Kağıtlık Seti Siyah 8915",Organizer,Cassa,,20,,,Tanımsız,0,0,21.0,B5,0,0
,8905,8699432990519,Cassa File Ataşlık Siyah 8905,Organizer,Cassa,,20,,,Tanımsız,0,0,12.0,26,0,0
,11385,8699432992018,Cassa Metal Perfore Kartvizitlik Siyah 8920,Organizer,Cassa,,20,,,Tanımsız,0,0,3.0,26,0,0
,8814,8699432981418,Cassa Çok Gözlü Kalemlik Şeffaf 8814,Organizer,Cassa,,20,,,Tanımsız,0,0,2.0,B5,0,0
,,3086124001632,Bic Evolution Üçgen Jumbo Kuru boya,Kuru Boya,Bic,,20,,,Tanımsız,0,0,5.0,34,0,0
,566601,8694639040159,Özkan Tahsilat Makbuzu Otokopili (2x50),Mali Defter ve Evraklar,Dilman,,20,,,Tanımsız,0,0,13.0,67,0,0
,29955,4012700811196,Pelikan Kuruboya Kalemi Combino Jumbo Üçgen 12 Renk,Kuru Boya,Pelikan,,20,,,Tanımsız,0,0,5.0,34,0,0
,8380,8699432938016,"Cassa Inoxy Makas 22 cm (8,5 inç) 8380",Makas,Cassa,,20,,,Tanımsız,0,0,0.0,9,0,0
,84312,8680628000426,Brons Makas Yaylı Korumalı,Makas,Brons,,20,,,Tanımsız,0,0,0.0,,0,0
,122380,8682835122380,Noki Dar Profesyonel Maket Bıçağı Metal No:224,Maket Bıçağı,Noki,,20,,,Tanımsız,0,0,,B2,0,0
16986.0,M654,19,Post-it 654 Yapışkanlı Not Kağıdı Sarı 76 x 76,Not Kağıtları,Post-it,,20,,,Tanımsız,0,0,10.0,,0,0
16992.0,MAS-77,4001895877124,Post-it 4645 Yapışkanlı Not Kağıdı 101X152,Not Kağıtları,Post-it,,20,,,Tanımsız,0,0,,,0,0
16993.0,M655,3134375014168,Post-it 655 Yapışkanlı Not Kağıdı Sarı 76 x 127,Not Kağıtları,Post-it,,20,,,Tanımsız,0,0,10.0,19,0,0
16994.0,M657,3134375014205,Post-it 657 Yapışkanlı Not Kağıdı 76 x 102,Not Kağıtları,Post-it,,20,,,Tanımsız,0,0,3.0,19,0,0
17014.0,M659,3134375014236,Post-it 659 Yapışkanlı Not Kağıdı 102 x 152,Not Kağıtları,Post-it,,20,,,Tanımsız,0,0,18.0,19,0,0
17015.0,M670-5,3134375317160,Post-it 670-5 Yapışkanlı Not Kağıdı 5 Renk 15 x 50,Not Kağıtları,Post-it,,20,,,Tanımsız,0,0,8.0,20,0,0
17016.0,M671-3,3134375317153,Post-it 671-3 Yapışkanlı Not Kağıdı 3 Renk 25 x 76,Not Kağıtları,Post-it,,20,,,Tanımsız,0,0,9.0,20,0,0
,77539,8693245077481,Noki Yapışkanlı Not Kağıdı Pastel (75x75) Buz 400 Sayfa,Not Kağıtları,Noki,,20,,,Tanımsız,0,0,22.0,19,0,0
16925.0,MK3393-KRF,8681223233233,Kraf Maket Bıçağı Geniş Kauçuk Saplı 655G,Maket Bıçağı,Kraf,,20,,,Tanımsız,0,0,0.0,B2,0,0
,775355,8693245081877,Noki Yapışkanlı Not Kağıdı Pastel (75x75) Neon 400 Sayfa,Not Kağıtları,Noki,,20,,,Tanımsız,0,0,6.0,19,0,0
,29953,4012700700049,Pelikan Kuruboya Jumbo 12 Renk Ahşap Gövdeli,Kuru Boya,Pelikan,,20,,,Tanımsız,0,0,10.0,34,0,0
16997.0,M3653,8691217365307,Mas 3653 Yapışkanlı Not Kağıdı 3 Blok,Not Kağıtları,Mas,,20,,,Tanımsız,0,0,57.0,19,0,0
16998.0,M3655,19,Mas 3655 Yapışkanlı Not Kağıdı Sarı 100 Syf,Not Kağıtları,Mas,,20,,,Tanımsız,0,0,49.0,,0,0
16922.0,BION-4,8691217931403,Bion Maket Bıçağı Tam Plastik Gövde 9314,Maket Bıçağı,Bion,,20,,,Tanımsız,0,0,,B2,0,0
17003.0,M3671,8691217367103,Mas 3671 Yapışkanlı Şekilli Not Kağıdı,Not Kağıtları,Mas,,20,,,Tanımsız,0,0,29.0,19,0,0
,131966,8680454910739,Kraf İndex Film 13x44mm 5 Renk 25 Yp 1344,Not Kağıtları,Kraf,,20,,,Tanımsız,0,0,81.0,20,0,0
,214214,8680454905889,Kraf Yapışkanlı Not Kağıdı 76x76 50 YPR Şeffaf,Not Kağıtları,Kraf,,20,,,Tanımsız,0,0,52.0,20,0,0
16921.0,BN9312,8691217931205,Bion Maket Bıçağı Metal Yataklı,Maket Bıçağı,Bion,,20,,,Tanımsız,0,0,0.0,B2,0,0
16949.0,DLM-POD,8694639092141,Dilman Personel Özlük Dosyası,Mali Defter ve Evraklar,Dilman,,20,,,Tanımsız,0,0,,,0,0
,566595,8694639040135,Özkan Para Makbuzu Otokopili (2x50),Mali Defter ve Evraklar,Dilman,,20,,,Tanımsız,0,0,,,0,0
,203013,8680454930690,Kraf Yapışkanlı Not Kağıdı 25x42mm 5 Renk 20 Yp 1555,Not Kağıtları,Kraf,,20,,,Tanımsız,0,0,39.0,20,0,0
,131991,8680454910753,Kraf Yapışkanlı Not Kağıdı Küp 76X76 400yp Neon 7676CN,Not Kağıtları,Kraf,,20,,,Tanımsız,0,0,7.0,20,0,0
,89837,8680454905803,Kraf Küp Not 9X9 cm 116G,Not Kağıtları,Kraf,,20,,,Tanımsız,0,0,11.0,21,0,0
,214213,8680454905834,Kraf Yapışkanlı Not Kağıdı 76x76 50 YPR Şeffaf-Sarı,Not Kağıtları,Kraf,,20,,,Tanımsız,0,0,7.0,20,0,0
,131959,8680454910548,Kraf Yapışkanlı Not Kağıdı 38x51 Sarı 3’Lü,Not Kağıtları,Kraf,,20,,,Tanımsız,0,0,5.0,19,0,0
,131964,8680454910456,Kraf Yapışkanlı Not Kağıt 15x50mm 5 Renk X 100 Sy,Not Kağıtları,Kraf,,20,,,Tanımsız,0,0,17.0,20,0,0
,203012,8680454930751,Kraf İndex Film 13x44mm 10 Renk 20 Yp 51246,Not Kağıtları,Kraf,,20,,,Tanımsız,0,0,3.0,20,0,0
,902383,9023800465108,Kores Yapışkanlı Not Kağıdı 150x100 100 Yaprak,Not Kağıtları,kores,,20,,,Tanımsız,0,0,35.0,20,0,0
,902382,9023800451279,Kores İndex Film 45x12mm 4 Renk 40 Yp,Not Kağıtları,kores,,20,,,Tanımsız,0,0,26.0,20,0,0
,93310,8693238000755,Sırdaş Istampa Mürekkebi 28cc Yeşil 7011,Mürekkep,Sırdaş,,20,,,Tanımsız,0,0,9.0,8,0,0
,29830,4012700724007,Pelikan Kuruboya Kalemi 12 Renk,Kuru Boya,Pelikan,,20,,,Tanımsız,0,0,10.0,34,0,0
,29811,4012700701145,Pelikan Kuruboya Pastel Renkler 12 Renk,Kuru Boya,Pelikan,,20,,,Tanımsız,0,0,10.0,34,0,0
,29821,4012700504371,Pelikan Kuruboya Çift Uçlu 12'li,Kuru Boya,Pelikan,,20,,,Tanımsız,0,0,20.0,34,0,0
,36868,8694639063066,DİLMAN KASA DEFTERİ 20X28 320 YAPRAK,Mali Defter ve Evraklar,Dilman,,20,,,Tanımsız,0,0,,,0,0
,233857,,Panda Mantar Pano 30x45 cm,Mantar Pano,İnter,,20,,,Tanımsız,0,0,,,0,0
,233856,,Panda Mantar Pano 45x60 cm,Mantar Pano,İnter,,20,,,Tanımsız,0,0,,,0,0
,,8693245077559,Noki Yapışkanlı Not Kağıdı Pastel (50x50) Renkli Yapışkanlı,Not Kağıtları,Noki,,20,,,Tanımsız,0,0,6.0,19,0,0
,,8691217080293,ataşlık mıknatıslı-siyah,Organizer,,,20,,,Tanımsız,0,0,1.0,31,0,0
16973.0,M0464,8691217046404,Mas Istampa Mürekkebi 20 ml Kırmızı-464,Mürekkep,Mas,,20,,,Tanımsız,0,0,12.0,8,0,0
16974.0,M0462,8691217046206,Mas Istampa Mürekkebi 20 ml Siyah,Mürekkep,Mas,,20,,,Tanımsız,0,0,16.0,8,0,0
16975.0,M0463,8691217046305,Mas Istampa Mürekkebi 20 ml Mavi,Mürekkep,Mas,,20,,,Tanımsız,0,0,4.0,8,0,0
16978.0,MAS-51,8691217056106,Mas Istampa Büyük 10x13-561,Mürekkep,Mas,,20,,,Tanımsız,0,0,20.0,2025-06-07 00:00:00,0,0
16976.0,MAS-50,8691217051606,Mas Istampa No:3 8X9,Mürekkep,Mas,,20,,,Tanımsız,0,0,10.0,7,0,0
,154842,8680454912191,Kraf Istampa Mürekkebi 30CC Kırmızı 430G,Mürekkep,Kraf,,20,,,Tanımsız,0,0,29.0,8,0,0
,,,Kraf Istampa Mürekkebi 30CC Siyah 430G,Mürekkep,Kraf,,20,,,Tanımsız,0,0,1.0,8,0,0
,184899,8681221568542,Edding Beyaz Tahta Mürekkebi Kırmızı 30 ml 2'li,Mürekkep,Edding,,20,,,Tanımsız,0,0,4.0,43,0,0
